block_number,block_hash,from_address,to_address,value,gas,transaction_index,gas_price,block_timestamp
2279429,0x4ae214a460aa36df0d64b30d630a14993fc34eae32fe205b17dea712ff29859f,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe407745f3b1dd7bc2051b1628771273a8b99e8d0,1.04E+18,90000,0,24435972398,1474164673
2279429,0xffad1d7dcadcbf7741b8d83b82f967c6b83150dbf22a24fdedd719a314e0f2f5,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xd3c3bcd36e6e91eab0e994a071fb4f7f545b8726,1.04E+18,90000,0,24435972398,1474164673
2279429,0x1581f1885860ad4828d327316d4a1c93c4b6c7875b4ed0a3a4ee3c2bdca3066c,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x9d7aa7f337fd4432efd079d4d847466300bec8ed,1.04E+18,90000,0,24435972398,1474164673
2279429,0xaad1fc1587ceef80a02849e5d9c749b0188cbd92bae098b3939237694dcea4c6,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe71cb92541ba09842d4e9d8686bd53b5c132d828,1.04E+18,90000,0,24435972398,1474164673
2279429,0xea9fe0bc5e6d8b66d1f062b64e952eeb23ce1372753f0e58658b777f5d158895,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2fc9b288392076d90a2edac12da6abba5e093b93,1.03E+18,90000,0,24435972398,1474164673
2279429,0x0e293f9c6b012bb07df02914587379f450cbc8f6f711ac81eec7e3dbc6186b4a,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2e542c6e2a34d59c309cb80a58861c10db64ebc2,1.03E+18,90000,0,24435972398,1474164673
2279429,0x4a00c3c0e1b12c03d1b825bea5e8f0a4b586897ecd4e2afac6decf7fd9437ecc,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf16d9834a8c4be7951b6a7b7e11d6daa054f16dc,1.03E+18,90000,0,24435972398,1474164673
2279429,0xf5c55a7472f58921ab2d968415c063e15a9816f25294c2d94d68c9c727858402,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4553131d6b2f97e97ee3c18f4dd029614c1f6caf,1.03E+18,90000,0,24435972398,1474164673
2279429,0xaccc851938472874fa3392b7a61fdc4953f73276c4054f66ab54299c4e99ce21,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xee70554bc587368507b4285e2d72648f87328e8e,1.03E+18,90000,0,24435972398,1474164673
2279429,0x7a6d97c5708823049293683ef817bf6bff1f87064086a9f83e0de92535f7ae59,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4c99d55405ff51c1d742d13fadc99ed0870a8f4a,1.02E+18,90000,0,24435972398,1474164673
2279429,0x9e9f9b101d62b10dbdb20dedaec826cc2b699910a11bc7afbd2ed6b220d249de,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf87d6adeaa4146c11436f723397adc500fae65d3,1.02E+18,90000,0,24435972398,1474164673
2279429,0x50528b7612328448358142cb8505f2f4600a70fad75093a0eadd55e37db1adc2,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4cc13772bd00cef378f78fbe71840aa3495b7b79,1.02E+18,90000,0,24435972398,1474164673
2279429,0x940519f5ed61c7fb1615dd2dfa3352c4628776c7ea1217a98aa16c02a686050a,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x13758a808de7b88d47d81930e9ca26c8edf355f1,1.02E+18,90000,0,24435972398,1474164673
2279429,0xd81cc4a82d25f3b8c29a70384fba7c0273d457b496d9d389fa503501be985476,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4b90220e1438c2f502a1dcfabafbef05663ab7fe,1.01E+18,90000,0,24435972398,1474164673
2279429,0x70007f828887507ed3a2fac1461cd1cb203aeec316716dfc3559042b962c42e3,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6437d985a02ae100d1465e21ffcfde1fcbbb6653,1.01E+18,90000,0,24435972398,1474164673
2279429,0xf486c03b0319c71430680a25243023ef79173f33c341cfffe24e0eb19f927523,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x0670f73ab7b177f1daf315cacbded6f0030b7a5e,1.01E+18,90000,0,24435972398,1474164673
2279429,0x7bd9df744f08a02dc143cd1ca438d35eadab6ce2ad2bb63ba5c0f95973d84c45,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x987ba9ef04bee6bebc2967efcc17b75b69e82f26,1.00E+18,90000,0,24435972398,1474164673
2279429,0xad56b01fa61f6d1ec6c516a24e0677828771f0b73cb07a3551fb9f704ba619cf,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xaf5233042ebb98a8999eb78b8ebf5dcf890417bc,9.99E+17,90000,0,24435972398,1474164673
2279429,0x38e2879ccc7ca7b218dca1e2e62a4cf7fed6f7d27ee29300a89aa3eb8c91e07c,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x427c1aae9964616e8f14d03920de2774d8fa5205,9.91E+17,90000,0,24435972398,1474164673
2279429,0x431c316fd8b4aa952754b3cb70b22de6c5b09e4e9770a767e0cf615c4cc9e20d,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xdd9c154470230480439b35af23a120ce26618965,9.84E+17,90000,0,24435972398,1474164673
2279429,0xf252f2a45083b41d6015109ca114dc54fc620bac680ebc52b807d69612d75af7,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4effa117cc87e9ac9f699f0b9cf3e7080df9f8f6,9.80E+17,90000,0,24435972398,1474164673
2279429,0x245a0b9f3c20aea69290aa5fac695288289e3c012a1cdced7e34e2fa2d34cc94,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4bc20b59819b13e637816e3b50d8d1cd25a2ec9d,9.77E+17,90000,0,24435972398,1474164673
2279429,0xc51d71cedc28e66ec08de9b9281bc861f609b45d2ce4d8ad0b8425afee50b15e,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc9146be1fd4a709de3034885a2dec28711549f05,9.77E+17,90000,0,24435972398,1474164673
2279429,0x89d1e2b32ecea3bed11c9d253b0ae326eb7642ef99ef5fb43fc76f46d3fdb8e7,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8b66d0f4c8850eb0276c34bbec815cb71bfb3a36,9.74E+17,90000,0,24435972398,1474164673
2279429,0x9cd7b72c5a342517a7e731e52b60fe38b76001cc4bef933c05944aa91ce52a68,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe49b034f2898dd4b710ce798a98e549dbbcba0de,9.68E+17,90000,0,24435972398,1474164673
2279429,0x468a559c30e710be8f7ee6569aec948741bb19bc7c33f4080aa5f5183eeb7cb9,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc4f2f002634b4caaac38e2d77e27e771ec9c2f41,9.64E+17,90000,0,24435972398,1474164673
2279429,0xedbae106cc32890596d04c0df08a432bf3ff9182288b31f61a7639ead1fde903,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe0bc8efa57e244e454b2a73700d8847d238c651f,9.61E+17,90000,0,24435972398,1474164673
2279429,0x6ea6ec1fc527614cb8bac1a198fef437f59c99d10d93f226c16b4a22d9a2342f,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x60269654de0f3014d1cc25ffa854b9b6f9ef9609,9.61E+17,90000,0,24435972398,1474164673
2279429,0x0166720ea633906b3ed8308038fc964392ded6bbd48e2a989dad053848d5db2c,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5592ace8f354016201a5c79597400e13425e30c0,9.61E+17,90000,0,24435972398,1474164673
2279429,0xc2e0f14accd844bc9e8de260a3b86bbbf0dde19ce13559ac04e68aa204f58882,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x175a9ec4568ae4dcd82019fcb6a36f2a3dd5e94d,9.59E+17,90000,0,24435972398,1474164673
2279429,0x38a90c2d1f254acbc5eff63fc98217611b47813d1a5eda8983df17b33310e38a,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf65e687e8e7c73ac0999199c211b32bb558e3991,9.56E+17,90000,0,24435972398,1474164673
2279429,0xc31cd78b217fe737f3728e158e2fab371fa22d41510ddfe4cb04645629418237,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xba481f1d87892571672152adef836764e35729e4,9.54E+17,90000,0,24435972398,1474164673
2279429,0x6d94f54c1e65f5d083b1c7577b179964f6dc8817c74f3ed71ed454623134b0d6,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x3cfc797215892dae1d88930a60e693be96db86e0,9.51E+17,90000,0,24435972398,1474164673
2279429,0x05435a821a2ed167da379583b9fa0a4d9a7ec858be6122ea0d7d38a8b83f604d,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x264083c7573652c0dec4b486aec292b1d9a83b82,9.50E+17,90000,0,24435972398,1474164673
2279429,0x4317ece89f9d5d160def75f17855d2f4b9b2a8f7603a8374b1f6bc9e4b9653e9,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x7053f42bcfd985d26d952db6b7fe760d39dc4e3f,9.48E+17,90000,0,24435972398,1474164673
2279429,0xb5194d278bbb0e4ac57778e53c036296be8e0518645204929469cce2f5d3f3f1,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xfebc90a56715405ed65faa9acfd24ae2d09b3e55,9.38E+17,90000,0,24435972398,1474164673
2279429,0x0059de1682e0ca44a137d78c62483f901778ec5fb7c4dc595da7469c88132239,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x13a46d5100c052f0fc7c5b15cc6f84f978e07f70,9.36E+17,90000,0,24435972398,1474164673
2279429,0xb7fd0668e6bad658dca04d33b167fcfc0d9e2668c820cf1e022ed096f82a8654,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x800fa644495df37e1ab082f4a25e3a86566daa7a,9.32E+17,90000,0,24435972398,1474164673
2279429,0xa07db8238425dc16df8d0e5d1b119ce32af006af0efc3caf398bcbc5c983c811,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x643a2db6f9e860a6f1dcbb3852e5fa800622b8ea,9.31E+17,90000,0,24435972398,1474164673
2279429,0xbeb320458c0afd68540d1e2c2ca33b1a1f16f337fd7df42fa35293eadde3ee8f,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb40437902c39a670044166a34da3f7fbeb241a77,9.31E+17,90000,0,24435972398,1474164673
2279429,0x47f349d6aef701dcbc09e9b8475902f8dd69279cdd9883c2e5ef7a86b2353889,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6c0556c751ece657fd06117d2048d1193f006a20,9.29E+17,90000,0,24435972398,1474164673
2279429,0x4e770f777350565852b9bc070d7fb59a58f641f838d00d6e8d34f906a3769d52,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x903747c71f9273247a964926326dcc9982fba4fc,9.21E+17,90000,0,24435972398,1474164673
2279429,0xd1cd7271e3554a08cf20936f79fb20289161e08832f7d72b0200ceedf918efa5,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8bd18f569e7ebdc6ff23b7ca28a242561808f2b2,9.19E+17,90000,0,24435972398,1474164673
2279429,0x8c46dde07a1e584faf30d15fe61e8218214165b8f8620967b986ca7f6005b911,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x24020fd417ad3fa37ed6fe0466a7ebc552e8ae90,9.19E+17,90000,0,24435972398,1474164673
2279429,0x3a97cd39c5888967bf94ea1dbeadf6359939531d42f242fe79edaeb8464140d5,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6f6a95f0aa5a18c4ff797904f3c76a37df8b056e,9.00E+17,90000,0,24435972398,1474164673
2279429,0x5f2609b9dfbb304ac58e008d915f230181521feafabde6b1bdc19e9d760a430c,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x07d1202d630c86eef536074d0a573affa6709d23,9.00E+17,90000,0,24435972398,1474164673
2279429,0x1d38a569f8d433f8146aeea5446af938e02c65f4eb0e30751bb2a2b1a453374c,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4ef1436537dc671f3db262d6248a807d3207cfba,8.95E+17,90000,0,24435972398,1474164673
2279429,0x33c3a71241acf3f8b45a5cdd945f0f455177961ac0529316804f5be4968fb68b,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6ede3fb955535a76c1601e74aa48fd8d66f3fdfc,8.90E+17,90000,0,24435972398,1474164673
2279429,0xbb36bac38ef77d2b5631b5623f95164b7f56b7d7821a34a3665bb13b6f711322,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8c6f4eba26189552d2f1ba64ad44ec2f8ed9c5e1,8.90E+17,90000,0,24435972398,1474164673
2279429,0x19c508a2ca53e990664d6b9ae461c29a66a1e5ac2cd0029c43bedde0da74115e,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x46452ea906837eb4b7070d2568c071baca6c4edf,8.86E+17,90000,0,24435972398,1474164673
2279429,0x5cc2596f524b7ed1adcaf3ff2d245039b5806b1c02d4973c4234cdbd7dd80d62,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xcb97194401303adf0d2447e0f7b16f1ab7861851,8.84E+17,90000,0,24435972398,1474164673
2279429,0x8b853005bcd95d1c6feb69c662f25a3592b663bc47fa3d0ca259e168511a5abf,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x7d7e467834961f21d969266c6f1d8abf796321e8,8.71E+17,90000,0,24435972398,1474164673
2279429,0xffb9bfb84ec71ee188bacd1b645c953bb2a7e509fb6ed662aec9f74b923da544,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x7bb9595b96703bfd68400913cf7f12b458d815c8,8.69E+17,90000,0,24435972398,1474164673
2279429,0x8bda9e0dc8c9d4dbfd0e1c3e2757248b88d20f85f31a045c0dccac2ce58f9deb,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xee9dd6ec5311ca63b26d8418fb2169f11c8744c1,8.67E+17,90000,0,24435972398,1474164673
2279429,0x0a3372e25bf8853bb2eabdee50dac0cc3e1ef57d64bbd73fde557abd03ab8b87,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x9fbf5bee2d44c3419edf5bf3ce392815cf1d0a03,8.66E+17,90000,0,24435972398,1474164673
2279429,0x882e51e91a9f50e398e28429f1ba09a383cc9a601760a628382e5a7062f3df38,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x285c9eac014d6c0a43f28c9b9daeb8eeaf280cd9,8.61E+17,90000,0,24435972398,1474164673
2279429,0xa5c61fff125cd4262181d5c4834443d8e7c8cb80cb7b569f6d8ec3dc78cfc381,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x0e0e04ae78553dcaae5dca9396f203c6090b84f5,8.61E+17,90000,0,24435972398,1474164673
2279429,0x028f830c7c5cca7979bf984b4618dcf6dcd6d85003f2d00289c4d0b26b80fb62,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x19f9f13905d9344c701559436f1323cf35e1de6f,8.58E+17,90000,0,24435972398,1474164673
2279429,0x8a7885b9e740e5cc646169e7e32ab84a5c92c191130bf5515599cbab7947f819,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x589bd20bae16e9ceb5a2028020aab08020305d45,8.57E+17,90000,0,24435972398,1474164673
2279429,0x09490a33715a442e0981fa77cc18fe1305e3b10636358854705bca615eccfcd5,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x01cf63adf8ad67e37590f3e1540b072fa94227c7,8.57E+17,90000,0,24435972398,1474164673
2279429,0xb8e1d79bc078301efe0f8c97d3098f9b900a310b7a26af23c308ca8e3bb1b71c,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8fd9441ed70225480ef9cae7fc75cac20351acf4,8.54E+17,90000,0,24435972398,1474164673
2279429,0x3496a3f6e3c687b655e449b26d838c24c295c6f0c9031553c2f7f66ff72443a4,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x52b9fc4506b70b966fb4e8e2799ac27d74a44583,8.53E+17,90000,0,24435972398,1474164673
2279429,0xc5ff8d3d7abe0028552b8abdc0bc4c86cfe4359477609f1eb25659a7438bc310,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xaf6ccdf114527c61111c37ed6f445fde1b9e3a82,8.45E+17,90000,0,24435972398,1474164673
2279429,0xcc4f4955eb7f1872e1c297da2bde3326fbf463b15c3d2074c2192f00a7f6b082,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xfa04ab5e44f8ca433db62f6afa91b9670160b9c5,8.44E+17,90000,0,24435972398,1474164673
2279429,0x3ff2c7dcf713c46504464bddae455631465320708f6afda1ed1d322fc593d966,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6d4adcbf8aa7bf72efe7ca51ee3969d45a9749b2,8.41E+17,90000,0,24435972398,1474164673
2279429,0xf39b4129d286c616cafb729073cc6a183a8abd1aab179e813788e07ba19d8656,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x7a69fd1cae0f4b9046d31ce661aedace072d9d7f,8.41E+17,90000,0,24435972398,1474164673
2279429,0x97b865ffe78d85741c4c096b4ce6e42f728df48007c0e25aa9bbb171d0a53ac3,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x0f6294d626df8968bdcf4f3b3e54a9a8bc5477e0,8.37E+17,90000,0,24435972398,1474164673
2279429,0xe38d3f2df59f7563f40b360fad140021c68edddac6c92a38f9eb7f8963e7f5ca,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5182862849a2012db28a10759a2ee9eb08bb7d86,8.37E+17,90000,0,24435972398,1474164673
2279429,0x46b5476f28abede4561d9066a16b4309e69b262f3d90ec8de0263e33936eb330,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x694cd3574faf2bb574151cce819ababa61afc667,8.35E+17,90000,0,24435972398,1474164673
2279429,0x2e8685dcae27861a968add363d4a16c2fad1cbd5215b7483396e57ab65d2f6ab,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb3499158373c18e00ff35c7e504ee2d1dccea110,8.34E+17,90000,0,24435972398,1474164673
2279429,0xc88e9a2d262f828478c61af627b313c65f3e3f09323775fdcd8994c727a24198,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x324c813886146b6fc94413d53372d259408cbbc3,8.33E+17,90000,0,24435972398,1474164673
2279429,0x16a1fd3407327af0115b7985b9b5f4adde14794d76cc1483617f27d4aea3216a,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xecdce48df888b137b6b5c51229d013557f6e7b89,8.29E+17,90000,0,24435972398,1474164673
2279429,0x147bea8ea27783ef3aded613d044d349cd8245400bb68c9b05bc5064966d0b36,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x204fcd88ec1595398ef67e80bb64d465e2beb5f9,8.20E+17,90000,0,24435972398,1474164673
2279429,0xc03dfb181524118f321abe1bd5cc7b52eb0ac1116b941b8bf589d1ee143b587c,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xe9e3e96adac498f73f90c1685c66d355659ba421,8.18E+17,90000,0,24435972398,1474164673
2279429,0x90d7ccc36b0e848e61257b97a518a736fad5d677bf6072086013f6a59b288b4b,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2085ad9f6d7d1624fa881cb8b35ba1074fe22d1d,8.16E+17,90000,0,24435972398,1474164673
2279429,0x7f8750233b4605953057da0fd017f732fb0cca974944e7c30acb6167361b5fc0,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf177e75374897fb983e196be920946b79ca08340,8.13E+17,90000,0,24435972398,1474164673
2279429,0xa8c00af2efa353322477e03195fe4c872b651544b55456f2923f4b75e0a8a015,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x04d2fcadfe0df8fa27bb22fb397b47da24973a59,8.07E+17,90000,0,24435972398,1474164673
2279429,0x6c976dcf54cd7310095e94ba826ab7c48e8fb83337cd23c20a4d9d299b051ed5,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xaa009ec42863d11a9cfdbf4f34e969b267691bcf,8.03E+17,90000,0,24435972398,1474164673
2279429,0xf7fb9b055a7e4fdd1e6d7d64468093107bf0a49503426ed6c6ef95e1ec07be07,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x80baae955b12a2f0244991eca502b70e6eb4f83b,7.98E+17,90000,0,24435972398,1474164673
2279429,0xc1b494fe07b6d8d2606e0052df0cfefe36fc143978e6b666f148f186a6d783cc,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x129218ad58577390bd0850e039f579dfc01c9cf6,7.96E+17,90000,0,24435972398,1474164673
2279429,0x600c42e02f0ac9c9d884cf676d9843710ddcddfe8d239fab65cc8768d6cce1f0,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xd9936bfd17b2688654c5e1a8beb876d4676cea6a,7.95E+17,90000,0,24435972398,1474164673
2279429,0x1c37422281716fb0e7e5ed8ec99f26994f15045deb5a2b4b68c1fc69299b24ba,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc1a859f6c014fdfb9e69be1487a01f740784daf5,7.91E+17,90000,0,24435972398,1474164673
2279429,0x351f98058870c5916b5f5ffc1245145f2b18c1003b4cee632f76ccf326a076ac,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x482727c79e0b22cc09f26ec284aed20e73ede270,7.88E+17,90000,0,24435972398,1474164673
2279429,0x9a1d1b66e0c674da67e6c7824b33ad4766f66e6cf3d3035ad6959274177bbbaf,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x02b517685ddd56eb8a65e8ad0ff08d44f4f84efb,7.87E+17,90000,0,24435972398,1474164673
2279429,0x6603a4f69bfaf8577f62ec2b9c52c15f61f488718d00b56dce1dbb6803136be2,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8372fc5099e82b16a6bb1c317532e39c59b80875,7.86E+17,90000,0,24435972398,1474164673
2279429,0x98185b6f9d534306e5bcb86fb05fe9f59d44f3df3b40b84083d66477feb2ec1e,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6f0196abf19bf7abc2f6feced2e1bb7dcbf003d6,7.85E+17,90000,0,24435972398,1474164673
2279429,0xd9c7d58928b4347fbe6ee35c8de9df17e710f7137d8080416800ca0b7c0e883b,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x9ca3df46bcc9a4961eb3a2fcb0fab6b2c448e5fa,7.85E+17,90000,0,24435972398,1474164673
2279429,0xc98bd345f562e20c0fc77f264a5597aca6fa2b3c49e8891229b629a9fcbc0833,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x0e50dc01f5627e41225fee5099280684fbf76b46,7.81E+17,90000,0,24435972398,1474164673
2279429,0x1acaffe482426dbb8edec7bda357cf90e0bd8e7b22fe132044035c417bb23ecf,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x582363d53e4bdb7f64b60c8fef7972941b368912,7.79E+17,90000,0,24435972398,1474164673
2279429,0x990bc8fa6a8b371c8a93fd637fd7e7704a61cbbfdaaf14100342cd11e25c1f91,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xdf17eb8057c311d2fbff83a323e4051a380a73a3,7.74E+17,90000,0,24435972398,1474164673
2279429,0x2cd6680a7f2ed990990ee44e332045c303bd338735f0cd4cd49b02f10481c352,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x1662ffd7d9675bd7fdb8e4b5307f6a99784046b9,7.73E+17,90000,0,24435972398,1474164673
2279429,0xb11a4b7d96349a58ea34ae3ee28e2c10585542711ba6c07c6fc7120c7f70d40f,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x365a3fe1251503861023f6888732a9008fc1ee70,7.70E+17,90000,0,24435972398,1474164673
2279429,0x6f199b2e98bd007e290b42d67f78e6408443c39eed8b2bbbe581f964d5cce9e8,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x4c90fd5589b39df402d8b3d1cc2c1a0219b664c1,7.70E+17,90000,0,24435972398,1474164673
2279429,0x6a82ba19eb468453b0ab8b3be698fe48b644082c9482e9351dbf52115e0dd06f,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xbcf2aca04950a9d1d362789d59926059003f7d43,7.65E+17,90000,0,24435972398,1474164673
2279429,0x100dea905cdad21a2c20f1592baacd47b72c98eb8481882559355911d7930f06,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x7cb2237df00ec1768513bca15f899f1b5e76655d,7.63E+17,90000,0,24435972398,1474164673
2279429,0x3af5d02ba7bf38cfc929efc76da706183b933ac0549f59115e3b60fb2926c26f,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x6dd7976cc8d43241a7a408c0a2e0bdf8c72bd1af,7.63E+17,90000,0,24435972398,1474164673
2279429,0x247629a53f3f88d1758c71ddf9ef89343200e8f0b928d316249be253da75c0f6,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xc4a76c17b1be48445c3c401ab36206b244f62e0c,7.62E+17,90000,0,24435972398,1474164673
2279429,0xb7cfe0995bbde274aef5e49275e5418ffb1c413c203048731972b0576643e9bf,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xd48ecad177e34b640d398fb50117840dc2d27b05,7.61E+17,90000,0,24435972398,1474164673
2279429,0xf7a3302f89c6b8550456a6788629c077e5da7c20d4c44000963cd89959b5f9f6,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x2095d80a61551007517fab5ae6bce0ddf727fd64,7.60E+17,90000,0,24435972398,1474164673
2279429,0xa5880b50004bd837e0d80672585d2dd7871856e136b2da89bbd8f28933c86bd0,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xaa30aaefc79e835c730d8231485e4e37295d8cd9,7.50E+17,90000,0,24435972398,1474164673
2279429,0x1df1d44cf0ba91c72ac83c087f35a4d6e1ca2a2b8e0890a01bdfc4d8818b6478,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x7b977c697741a7ff9b86406952627a2ea7c3dc2b,7.50E+17,90000,0,24435972398,1474164673
2279429,0x1c51444857dc16d9102598f5ab1575913890b666159cecefd33bfea26d04c7da,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x51c34a90ca8cce3a779de9ff7dee4a7bc32a2bd8,7.49E+17,90000,0,24435972398,1474164673
2279429,0xa6afb3588211cc77800eec1bca64ab864913a6241fa228efa712dc76bc95df71,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x5354b322f8a0b35f2ceb67536a4315211b3e4bb2,7.47E+17,90000,0,24435972398,1474164673
2279429,0x09b7f86a1a92c28eb775215c1d5871178e837fa53741ba1971c95572b1a5a22d,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xf634500fc94f1b46349849877bb1836e8ee81b12,7.37E+17,90000,0,24435972398,1474164673
2279429,0x27aefa755ea6f105fd0a239136360966a68dfbb17a48fcdf338893fbf9d0bd4f,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x8ddf606799adfad9695409f631e52ecc6e74e3c7,7.36E+17,90000,0,24435972398,1474164673
2279429,0xbca5c9301ac7e8a4efcd6b40e661e27ca6c3c0cc5ead03d7087fc78e6424464a,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x3849cd4861d5e7673b12b56bff5fc38ffe816476,7.34E+17,90000,0,24435972398,1474164673
2279429,0x037131e50f2dd3f6407a0e9ba192d3edb1ca6f8970352f8482254be25f22be33,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0xb7b6ffc7e2c9c73e1401fdd79b224a11cf591931,7.33E+17,90000,0,24435972398,1474164673
2279429,0x5872beaaf3a7d8bfba39870f798cbd2661e092b2074d3f9440005b4d061febfd,0x27bebc44c6f60f99d558422288d616ee15dcb36d,0x513c426fd7be51d051606de0017fc4f43b8d5540,7.21E+17,90000,0,24435972398,1474164673
